Fuente/Origen,Titulo_URL,Precio,Latitud,Longitud,Dirección,Barrio/Zona,Provincia,Tipología/Producto,google_maps,Fecha de publicación,Vendedor,m2 totales,m2 cubiertos,Dormitorios,Baños
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-amoblado-con-cochera-balcon-y-amenities-57011226.html,133999,-31.4253625,-64.4967776,Teniente Morandini  al 200,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4253625,-64.4967776",27-08-2025,Cristian Soler,70,70,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-semipiso-4-dorm.-frante-a-plaza-espana-57013132.html,390000,-31.42789,-64.1843035,Dámaso Larrañaga 300,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.42789,-64.1843035",26-08-2025,RE/MAX Cumbre,236,144,4,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-57011473.html,58000,-31.4142997,-64.4869098,Av San Martin 1045,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4142997,-64.4869097999999",26-08-2025,Grupo Utrera Servicios Inmobiliarios,33,33,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-amoblado-en-venta-nueva-cordoba-57012608.html,64000,-31.422408,-64.1802769,Nueva Córdoba,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.422408,-64.1802769",26-08-2025,Red Inmobiliaria,40,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-cordoba-apto-credito-57016201.html,25000,-31.44491959,-64.12089539,Derragueiro  4800 2°,Deán Funes,Córdoba,Departamento,"https://maps.google.com/?q=-31.44491959,-64.12089539",26-08-2025,GRUPO BANKER INVERSIONES INMOBILIARIAS,30,30,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-centro-57011980.html,60000,-31.4222912,-64.1777289,Balcarce al 300,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4222912,-64.1777289",26-08-2025,"Lugar- alquilá, vendé y viví en Córdoba",43,41,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-sobre-lugones-57006056.html,110000,-31.4242236,-64.1761232,Av. Poeta Lugones 40,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4242236,-64.1761232",25-08-2025,MDA - Grupo LaInmo,60,60,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-nueva-cordoba-57006286.html,61000,-31.4259922,-64.1798488,Av. Poeta Lugones al 200,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4259922,-64.1798488",27-08-2025,Bertero Negocios Inmobiliarios,35,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-de-un-dormitorio-externo-en-pleno-nueva-56845094.html,69000,-31.4285855,-64.1848524,Peredo  14,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4285855,-64.1848524",05-08-2025,VILLELLA MAINE SERGIO ANTONIO DEL C,45,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-3-dorm.-en-barrio-general-paz-56847161.html,115000,-31.41528511,-64.17050171,Esquiú  100 12°,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.41528511,-64.17050171",26-08-2025,Grupo Forte,78,78,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto.-de-un-dormitorio-en-complejo-cerrado-la-56851461.html,36000,-31.34511443,-64.33003407,Depto 1 Dorm. EN B° Centro DE LA Calera,La Calera,Córdoba,Departamento,"https://maps.google.com/?q=-31.3451144284,-64.3300340708",07-08-2025,Alta Inmobiliaria,44,44,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vendo-dpto-1-dorm.-apto-credito-frente-a-canada.-56847296.html,60000,-31.422695,-64.19255,MARCELO T DE ALVEAR 685,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.422695,-64.19255",21-08-2025,Ideas,60,60,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dpto-a-estrenar-sobre-av-pueyrredon-56851302.html,63000,-31.4224174,-64.2052349,AV. Pueyrredon  al 1200,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4224174,-64.2052349",15-08-2025,Loza-Ordano Inmuebles,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-duplex-en-la-calandria-56845893.html,125000,-31.495282,-64.1886642,Barrio La Calandria 0000,La Calandria,Córdoba,Departamento,"https://maps.google.com/?q=-31.495282,-64.18866419999999",06-08-2025,Inmosur,140,100,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamentos-y-duplex.-housing-el-cerro-villa-56631898.html,52500,-31.28999229,-64.30622395,Elpidio González 900,Villa Allende,Córdoba,Departamento,"https://maps.google.com/?q=-31.289992292109694,-64.3062239450839",04-08-2025,LOPEZ VILLAGRA Inversiones Inmobiliarias,60,47,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-terra-forte-ii-vendo-dpto-1-dormitorio-56846948.html,70000,-31.3965327,-64.2436247,Av colon 4875,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.3965327,-64.2436247",23-08-2025,Oliva Propiedades,54,53,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-un-dormitorio-pb-escritura-56848303.html,34500,-31.4014463,-64.2200713,Santa Rosa al 2900,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4014463,-64.2200713",06-08-2025,MARCIANTE RAMIRO HERNAN,35,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-barrio-jardin-56845433.html,189000,-31.4436744,-64.181595,Arballo de Bustamante al 2700,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4436744,-64.181595",04-08-2025,GRUPO HABITAT,74,70,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-vendo-depto-de-1-dorm-en-barrio-cofico-oportunidad-56830444.html,43500,-31.4037398,-64.1768688,Faustino Allende 43,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.4037398,-64.1768688",27-08-2025,Inmobiliaria Up!,36,36,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-con-balcon-barrio-observatorio-56849687.html,64000,-31.4236775,-64.1996412,Pueyrredon  al 800,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4236775,-64.1996412",07-08-2025,Inmobiliaria Moyano Bruno Roca,45,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dptos-de-categoria-en-venta-3-dorm.-5-banos-2-56844891.html,633637,-31.3603775,-64.246167,"Av. Pedro Simón Laplace 5520, Villa Belgrano",Villa Belgrano,Córdoba,Departamento,"https://maps.google.com/?q=-31.3603775,-64.246167",28-08-2025,Emirat Propiedades,349,240,3,5
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-exclusivo-dpto-complejo-belgrano-park-56849369.html,385000,-31.3658608,-64.2580636,Enrique Cavendish 606,Villa Belgrano,Córdoba,Departamento,"https://maps.google.com/?q=-31.3658608,-64.2580636",28-08-2025,Oliva Propiedades,341,160,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-un-dormitorio-en-corazon-de-b-general-56849456.html,73000,-31.4142456,-64.1727094,Lima 773,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4142456,-64.1727094",05-08-2025,VILLELLA MAINE SERGIO ANTONIO DEL C,55,44,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-venta-depatramento-1-dormitorio-b-alberdi-56855054.html,45000,-31.4117919,-64.197987,Dean Funes 1036,Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4117919,-64.197987",25-08-2025,Rocio Cueva,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-cofico!-a-estrenar!-3-dorm-3-banos-balcon-terraza-56852925.html,250000,-31.3986979,-64.1846341,Bedoya 531,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3986979,-64.1846341",04-08-2025,Maximiliano Castaños Negocios Inmobiliarios,135,135,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-ovidio-lagos-200-planta-baja-a-reciclar-dos-dorm.-56847599.html,65000,-31.4162762,-64.1715194,OVIDIO LAGOS 100,Patria,Córdoba,Departamento,"https://maps.google.com/?q=-31.4162762,-64.1715194",04-08-2025,D. LATELLA FRIAS BIENES RAICES S.R.,70,60,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-con-cochera-en-venta-b.-pueyrredon-56860308.html,65000,-31.4050471,-64.172427,Buchardo 1000,General Pueyrredón,Córdoba,Departamento,"https://maps.google.com/?q=-31.4050471,-64.172427",26-08-2025,RE/MAX MEDITERRÁNEA II,82,82,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-1-dormitorio-con-cochera-56855215.html,53000,-31.4192884,-64.1795609,Obispo Salguero 160,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4192884,-64.1795609",05-08-2025,Barisone Cesar Inmobiliaria,26,26,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-centro-56857648.html,57000,-31.41392577,-64.19521093,27 de Abril 600,Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.41392577215,-64.195210934122",15-08-2025,Remax Palace,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-barrio-san-martin-56855887.html,41000,-31.3866869,-64.2033512,SAN Martin,Altos de San Martín,Córdoba,Departamento,"https://maps.google.com/?q=-31.3866869,-64.2033512",05-08-2025,Red Inmobiliaria,45,45,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-un-dormitorio-en-general-paz-55679057.html,65000,-31.4112751,-64.1621032,Lima al 1600,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4112751,-64.1621032",05-08-2025,MARTIN & CÍA Consultores inmobiliarios,42,42,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-alta-cordoba-56856410.html,78000,-31.3813689,-64.1785343,Alta Cordoba,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.3813689,-64.1785343",18-08-2025,Red Inmobiliaria,95,85,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-dorm-nueva-cordoba-apto-credito-56860650.html,103000,-31.4268033,-64.1910671,Avenida J. M. de Pueyrredón 100,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4268033,-64.1910671",18-08-2025,RE/MAX ULTRA,80,60,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-b-dean-funes-56856564.html,40000,-31.4450469,-64.1193847,Barrio Dean Funes,Deán Funes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4450469,-64.1193847",05-08-2025,Red Inmobiliaria,69,69,3,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-alto-alberdi-56856676.html,52000,-31.4093341,-64.2100886,27 de Abril 1955,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4093341,-64.2100886",05-08-2025,Red Inmobiliaria,58,58,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-villa-sol-venta-3-dorm.-56863137.html,130000,-31.3982697,-64.2455179,Complejo Villa Sol Duarte Quiros 4933,Las Palmas,Córdoba,Departamento,"https://maps.google.com/?q=-31.3982697,-64.2455179",05-08-2025,FIRMA Negocios Inmobiliarios,73,73,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-b-alto-alberdi-duarte-quiros-2153-6e-dpto-2-dor-56857394.html,95000,-30.7097399,-62.0092809,DUARTE QUIROS 2153,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-30.7097399,-62.00928090000002",19-08-2025,Negocios Urbanos,100,100,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-venta-de-departamento-dos-dorm.-alto-alberdi-56862982.html,69000,-31.4028544,-64.2141677,Santa Rosa 2500,Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4028544,-64.21416769999999",14-08-2025,Maria Alejandra Ferreyra,73,73,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-av-velez-sarsfield-200-56856532.html,89900,-31.4175279,-64.1878972,Av. Vélez Sarsfield 200,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4175279,-64.1878972",05-08-2025,santiago diaz,54,54,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-venta-departamento-centro-1-dormitorio-cocina-56857745.html,45900,-31.41265359,-64.18273405,Santa Rosa 34,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.412653591557735,-64.18273405026245",05-08-2025,GRUPO INOVA NEGOCIOS INMOBILIARIOS,46,46,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-se-vende-departamento-con-la-mejor-vista-de-las-altas-56859206.html,55000,-31.39903816,-64.19271746,Mendoza 1290,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.399038162330303,-64.19271745767212",05-08-2025,Maria Ines,60,60,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-duplex-dos-dorm.-56846833.html,149500,-31.47465499,-64.261694,Prados de Manantiales 0,Prados de Manantiales,Córdoba,Departamento,"https://maps.google.com/?q=-31.474654986438367,-64.261694",18-08-2025,FERRER LANFRANCHI,107,100,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-pileta-cochera.-56849391.html,130000,-31.42519111,-64.5006443,Pasaje Sorrentino 90,Villa Carlos Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.425191114,-64.500644297",29-08-2025,Silvestri Calcagno,87,85,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-con-cochera-apto-credito-centro-56848135.html,68000,-31.4141861,-64.1894522,Sucre  25 Centro,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4141861,-64.1894522",04-08-2025,Rozio Inmobiliaria,60,60,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-monoambiente-a-estrenar-nueva-cordoba-entrega-56850715.html,79900,-31.42335892,-64.18188477,Rondeau  300 1°,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.42335892,-64.18188477",04-08-2025,Facundo Aguad Bienes Raíces,51,31,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-y-2-cocheras-baulera.-56849587.html,335000,-31.3674895,-64.27735538,"Condominio Privado Pacifico, Valle Escondido",Valle Escondido,Córdoba,Departamento,"https://maps.google.com/?q=-31.3674894986,-64.2773553815",27-08-2025,Zavalía & Fuster Propiedades,145,103,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-duplex-1-dormitorio-terraza-56848752.html,109800,-31.42440345,-64.17633402,Departamento en Venta Tipo Dúplex de 1 Dormitorio con Terraza Propia y Balcón  en Nueva Córdoba con  Seguridad. Apto Crédito,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4244034466,-64.1763340228",21-08-2025,SIGI Inmobiliaria,76,50,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dormitorio-nueva-cordoba-56847899.html,70000,-31.42809296,-64.19046021,Obispo Trejo  1000 9°,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.42809296,-64.19046021",04-08-2025,Facundo Aguad Bienes Raíces,37,30,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-semipiso-3-dorm.-cochera-en-bv.-chacabuco-56838629.html,159000,-31.4198918,-64.180955,Bv Chacabuco 231,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4198918,-64.180955",07-08-2025,Bienes Raices Cordoba,140,138,3,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-cardinales-alto-alberdi-56846808.html,135000,-31.401074,-64.2256949,"Av. Colon,  Domingo Zipoli, Calle 9 de Julio y Bv. Cordoba",Alto Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.4010740007,-64.2256949031",04-08-2025,Red Inmobiliaria,74,72,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-betania-urbano-2-dorm.-2-banos-categoria-56847271.html,168000,-31.42394,-64.190247,Av. Velez Sarsfield 727,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.42394,-64.190247",04-08-2025,Porcel de Peralta Inmobiliaria Obispo Trejo 1340,81,71,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-mejor-ubicacion-de-nueva-cordoba-57003462.html,185000,-31.4209768,-64.1881953,Hipolito Irigoyen  43,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4209768,-64.1881953",28-08-2025,Urbex Propiedades,107,107,2,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-1-dormitorio-en-cofico.-57006535.html,75000,-31.3969561,-64.1905034,Departamento en Venta de 1 Dormitorio en Cofico.,Cofico,Córdoba,Departamento,"https://maps.google.com/?q=-31.3969561,-64.1905034",26-08-2025,Grupo Tarso,71,62,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-increible-depto.-2-dorm!totalemente-reciclado!-57002781.html,85900,-31.4183794,-64.1959442,Bv San Juan 737,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4183794,-64.1959442",25-08-2025,Oneprop,65,60,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-pozo-en-alta-gracia-57004899.html,48900,-31.658535,-64.43796539,Carusso  200,Alta Gracia,Córdoba,Departamento,"https://maps.google.com/?q=-31.658535,-64.43796539",25-08-2025,Grupo Forte,57,35,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-nueva-cordoba-57002424.html,110000,-31.4263295,-64.1681741,Bv. Juan Domingo Perón  al 1100,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4263295,-64.1681741",25-08-2025,Loza-Ordano Inmuebles,56,56,2,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-balcon-desocupado-57004931.html,54900,-31.42017636,-64.19261628,Departamento en Venta 1 Dormitorio con Balcón en Barrio Güemes a Metros del Patio Olmos,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4201763618,-64.1926162788",27-08-2025,SIGI Inmobiliaria,48,48,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nva-cba-s-rondeau-300-frente-c-balcon-57004673.html,82500,-31.4232769,-64.18278503,Rondeau  300 6°,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4232769,-64.18278503",25-08-2025,Tea Funes Inmobiliaria,50,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-a-estrenar-depto-pb-con-patio-y-parrilla-nueva-57005548.html,95400,-31.4170092,-64.1876332,Velez Sarsfield al 1300  Nueva Córdoba,Güemes,Córdoba,Departamento,"https://maps.google.com/?q=-31.4170092,-64.1876332",25-08-2025,Vicky Manzotti Inversiones inmobiliarias,45,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-centro-57004529.html,79200,-31.4125401,-64.1955263,Dean Funes  al 800,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4125401,-64.1955263",25-08-2025,INVERCITY - Negocios Inmobiliarios,41,41,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-centro-torre-nibus-2-dorm-2-banos-amenities-57008580.html,117000,-31.4154475,-64.1885273,BELGRANO 54,Centro,Córdoba,Departamento,"https://maps.google.com/?q=-31.4154475,-64.1885273",31-08-2025,Casal Negocios Inmobiliarios,73,73,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-un-dormitorio-en-venta-guemes-57002380.html,58000,-31.4188205,-64.1981071,Montevideo al 800,Observatorio,Córdoba,Departamento,"https://maps.google.com/?q=-31.4188205,-64.1981071",27-08-2025,"Lugar- alquilá, vendé y viví en Córdoba",45,40,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-un-dormitorio-con-cochera-y-pileta-57006314.html,75000,-31.38920772,-64.18651572,isabel la catolica 890,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.389207716479003,-64.18651572275394",25-08-2025,SAFER INMOBILIARIA,48,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-1-dor-cochera-terraforte-1-cba-57009780.html,76998,-31.3951013,-64.2357189,La Rioja 4300,VIlla Alberdi,Córdoba,Departamento,"https://maps.google.com/?q=-31.3951013,-64.2357189",25-08-2025,Remax Boulevard,68,58,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-housing-estrenar-calidad-para-vivir-3-dorm-suite-57002662.html,220000,-31.3326009,-64.2799425,YAHUAR HUACAC 7747,Villa Rivera Indarte,Córdoba,Departamento,"https://maps.google.com/?q=-31.3326009,-64.27994249999999",29-08-2025,Grupo DIMSA,250,177,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-1-dorm.-independencia-1470-a-media-cuadra-del-parque-57007442.html,59000,-31.4325241,-64.1911453,Independencia 1470,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4325241,-64.1911453",30-08-2025,Alberdi Negocios Inmobiliarios SAS,56,56,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-departamento-3-dorm.-mas-dormitorio-de-56713710.html,635000,-31.4254127,-64.179792,san Lorenzo al 500,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4254127,-64.179792",25-08-2025,Candelaria Sotgiu,350,350,3,3
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-en-opera-luxury-a-57008331.html,110000,-31.3934761,-64.22283933,Padre Luis Galeano  949 - Torre VIP - Opera Luxury,Las Rosas,Córdoba,Departamento,"https://maps.google.com/?q=-31.3934760974,-64.2228393328",25-08-2025,CV Consultora Inmobiliaria,55,49,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nueva-cordoba-1-dormitorio-57004184.html,57000,-31.4239997,-64.1793645,Rondeau 537,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4239997,-64.17936449999999",27-08-2025,adm.marchiaro,40,36,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-1-dormitorio-con-balcon-a-m-57008393.html,60000,-31.4224485,-64.1777583,Balcarce 364,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4224485,-64.1777583",31-08-2025,JULIÁN ZAPARART INMOBILIARIA,50,45,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-dorm.-2-banos-ubicacion-unica-57004210.html,120000,-31.39763451,-64.18671417,Mariano Fragueiro  1500 1°,Alta Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.39763451,-64.18671417",26-08-2025,GrupoSkandar,65,60,2,2
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-complejo-terraforte-2-57007152.html,67000,-31.3967488,-64.2436071,Avenida Colon  al 4800,Teodoro Felds,Córdoba,Departamento,"https://maps.google.com/?q=-31.3967488,-64.2436071",25-08-2025,DN Negocios Inmobiliarios,11,11,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nueva-cordoba-excelente-ubicacion-monoambiente-u$s-57007721.html,36000,-31.4227429,-64.1848554,Rondeau 134,Nueva Córdoba,Córdoba,Departamento,"https://maps.google.com/?q=-31.4227429,-64.1848554",25-08-2025,Gerardo Sambrenil,20,20,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-departamento-u-oficina-comercial-nunez-57005476.html,34000,-31.3480562,-64.244469,Miguel potel junot 6478,Granja de Funes,Córdoba,Departamento,"https://maps.google.com/?q=-31.34805619999999,-64.244469",25-08-2025,BRINON INMUEBLES,43,37,1,1
Zonaprop,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-general-paz-1-dorm-57005539.html,59000,-31.4155182,-64.1720426,24 de Septiembre al 800,General Paz,Córdoba,Departamento,"https://maps.google.com/?q=-31.4155182,-64.1720426",25-08-2025,Testi propiedades,38,38,1,1
